"solar cost $/MW","battery cost $/MWh","load cost $/MW","arraysize (MW)","battery size (MWh)","load size (1 MW by definition)","array cost $","battery cost $","load cost $ (all normalized to 1 MW)","total power system cost $","total system cost $","total system cost per utilization","battery size relative to 1 MW array","load size relative to 1 MW array","annual battery utilization","annual load utilization"
200000,200000,100000.,1.481835180952204,0.,1.,296367.03619044076,0.,100000.,296367.03619044076,396367.03619044076,1.3799843313175752e6,0.,0.6748388841446022,0.03737633181126321,0.2872257511880582
200000,200000,125892.54117941674,1.5274538919413132,0.,1.,305490.77838826267,0.,125892.54117941674,305490.77838826267,431383.3195676794,1.4696165670196267e6,0.,0.654684246297643,0.0474980974124809,0.2935346057254391
200000,200000,158489.3192461114,1.5382040231705363,0.,1.,307640.8046341073,0.,158489.3192461114,307640.8046341073,466130.1238802187,1.5804413163829187e6,0.,0.6501088184250139,0.04984779299847786,0.2949366857524509
200000,200000,199526.23149688798,1.577551981452626,0.,1.,315510.3962905252,0.,199526.23149688798,315510.3962905252,515036.6277874132,1.718109682914086e6,0.,0.6338935336249204,0.05877092846270915,0.299769352858695
200000,200000,251188.6431509581,1.630055283317095,0.,1.,326011.056663419,0.,251188.6431509581,326011.056663419,577199.6998143771,1.8887176650023211e6,0.,0.6134761257698214,0.06894025875190246,0.3056040140407475
200000,200000,316227.7660168379,1.6643718359358417,0.,1.,332874.36718716833,0.,316227.7660168379,332874.36718716833,649102.1332040062,2.1000999905973687e6,0.,0.6008272781410776,0.07458143074581425,0.3090815371221304
200000,200000,398107.17055349733,1.7289150461443785,0.,1.,345783.0092288757,0.,398107.17055349733,345783.0092288757,743890.179782373,2.3613515870603905e6,0.,0.578397418791676,0.08427511415525102,0.3150272851610506
200000,200000,501187.23362727254,1.8138836911687328,0.005414811121422416,1.,362776.73823374655,1082.9622242844832,501187.23362727254,363859.70045803103,865046.9340853036,2.683337462206281e6,0.0029852030468025823,0.551303264298977,0.19640410958904098,0.32237724336545015
200000,200000,630957.3444801933,1.9324775055300625,0.09373796583299612,1.,386495.5011060125,18747.593166599225,630957.3444801933,405243.0942726117,1.0362004387528051e6,3.0956018563216096e6,0.048506627148182296,0.5174704477223441,0.23940258751902577,0.3347331106669138
200000,200000,794328.2347242817,2.022909074736543,0.,1.,404581.8149473086,0.,794328.2347242817,404581.8149473086,1.1989100496715903e6,3.573922471784083e6,0.,0.49433759158465224,0.1124429223744291,0.33546056444618416
200000,200000,1.e6,2.2146432342970375,0.20102765840077774,1.,442928.6468594075,40205.531680155545,1.e6,483134.178539563,1.483134178539563e6,4.1839263507744125e6,0.09077202832834025,0.4515399972842198,0.28439878234398774,0.3544838159651272
